storeid,brand,name,lat,lon,postalCode,address,business_hour1,business_hour2,business_hour3
471,すき家,259号田原店,34.6722083604827,137.298602534477,441-3412,愛知県田原市谷熊町備後42-1,24時間営業,,
472,すき家,51号潮来店,35.956336725896,140.583781406751,311-2410,茨城県潮来市延方西1462-3,24時間営業,,
473,すき家,山形城西店,38.2606184666206,140.322172028491,990-0832,山形県山形市城西町4-19-19,24時間営業,,
474,すき家,岡崎緑丘店,34.916566233289,137.178284608219,444-0806,愛知県岡崎市緑丘2-15-21,24時間営業,,
475,すき家,18号千曲店,36.5384175893158,138.122730936272,387-0006,長野県千曲市大字粟佐1379-1,24時間営業,,
476,すき家,13号新庄店,38.7476667242039,140.310551399919,996-0041,山形県新庄市大字鳥越496-16,24時間営業,,
477,すき家,6号相馬店,37.8091700865085,140.926437910266,976-0013,福島県相馬市小泉字根岸784-1,24時間営業,,
478,すき家,354号土浦南店,36.062576112798,140.181461871489,300-0817,茨城県土浦市大字永国848-9,24時間営業,,
479,すき家,浜北美薗店,34.8092191852214,137.803135435685,434-0033,静岡県浜松市浜北区西美薗2519-2,24時間営業,,
480,すき家,129号平塚四之宮店,35.3541552541005,139.356514391994,254-0018,神奈川県平塚市東真土2-5-53,24時間営業,,
481,すき家,江南大間店,35.3329622965328,136.862845242599,483-8251,愛知県江南市大間町新町159-1,24時間営業,,
482,すき家,296号佐倉井野店,35.7174021726144,140.132215188852,285-0855,千葉県佐倉市井野1572-2,24時間営業,,
483,すき家,四街道鹿放ヶ丘店,35.6687689672804,140.143890625286,284-0008,千葉県四街道市鹿放ヶ丘459-1,24時間営業,,
484,すき家,松原阿保店,34.5841110153552,135.55940103018,580-0043,大阪府松原市阿保6-871-1,24時間営業,,
485,すき家,伊勢崎フォリオ店,36.3384830851447,139.185009143587,372-0007,群馬県伊勢崎市安堀町1858-3,24時間営業,,
486,すき家,新潟東大通店,37.9148742279723,139.059642523041,950-0087,新潟県新潟市中央区東大通2-1-21,24時間営業,,
487,すき家,431号米子日吉津店,35.4444013004219,133.385311417223,689-3553,鳥取県西伯郡日吉津村大字日吉津1305-1,24時間営業,,
488,すき家,桐生相生店,36.4142203680943,139.302401184607,376-0011,群馬県桐生市相生町2-489-1,24時間営業,,
489,すき家,419号高浜店,34.937784117029,136.996223751194,444-1332,愛知県高浜市湯山町2-5-1,24時間営業,,
490,すき家,新下関店,34.0141290343883,130.953851429378,751-0885,山口県下関市形山みどり町15-10,24時間営業,,
491,すき家,尾西篭屋店,35.310539971049,136.767339206764,494-0002,愛知県一宮市篭屋1-2-22,24時間営業,,
492,すき家,南大井店,35.5919061385019,139.73391432384,140-0013,東京都品川区南大井3-7-20,24時間営業,,
493,すき家,佐野大橋店,36.3106968775302,139.565931287813,327-0003,栃木県佐野市大橋町3239-1,24時間営業,,
494,すき家,116号吉田店,37.6980471550843,138.885452806854,959-0264,新潟県燕市吉田字流間3716-3,24時間営業,,
495,すき家,黒磯住吉店,36.9643701464022,140.050490946045,325-0062,栃木県那須塩原市住吉町77-12,24時間営業,,
496,すき家,弘前青山店,40.6274291479375,140.478222306944,036-8062,青森県弘前市大字青山5-28-1,24時間営業,,
497,すき家,敦賀木崎店,35.6432171013095,136.048043902664,914-0814,福井県敦賀市木崎19号白丸14-1,24時間営業,,
498,すき家,128号鴨川店,35.1104947479154,140.109575292966,296-0044,千葉県鴨川市広場字汐入765-1,24時間営業,,
499,すき家,加古川平岡町店,34.7449399794528,134.862850639073,675-0101,兵庫県加古川市平岡町新在家418-2,24時間営業,,
500,すき家,136号三島店,35.0878798936149,138.929855975592,411-0815,静岡県三島市安久146-3,24時間営業,,
501,すき家,新高円寺東店,35.6976675157443,139.649349532457,166-0011,東京都杉並区梅里1-7-17,24時間営業,,
502,すき家,一宮中島通店,35.3187501047447,136.809365060727,491-0072,愛知県一宮市中島通1-32-2,24時間営業,,
503,すき家,城山向原店,35.5891294804142,139.303932105773,252-0104,神奈川県相模原市緑区向原3-1-4,24時間営業,,
504,すき家,荻窪三丁目店,35.7029860114807,139.627603871293,167-0051,東京都杉並区荻窪3-47-23,24時間営業,,
505,すき家,八街文違店,35.6837797551205,140.312717857584,289-1104,千葉県八街市文違301-814,24時間営業,,
506,すき家,北本荒井店,36.019502151135,139.515965512663,364-0026,埼玉県北本市荒井2-413-1,24時間営業,,
507,すき家,藤岡IC店,36.2585248988482,139.069567690488,375-0015,群馬県藤岡市中栗須14-6,24時間営業,,
509,すき家,147号大町店,36.4934011586641,137.860585891152,398-0002,長野県大町市大字大町6759,月～火 10:00～24:00　水～土 10:00～翌5:00,日 10:00～24:00,
510,すき家,10号大分大学前店,33.1823009686843,131.61637721019,870-1121,大分県大分市大字鴛野1373-1,24時間営業,,
511,すき家,6号北茨城店,36.8095666415274,140.762520329738,319-1714,茨城県北茨城市関南町神岡上字二ツ島26-2,24時間営業,,
512,すき家,浜松西IC店,34.7594752567674,137.687097363088,431-1103,静岡県浜松市西区湖東町字東名南5926-2,10:00～翌1:00,,
513,すき家,41号大沢野店,36.6011439906822,137.203526053724,939-2252,富山県富山市上大久保1052-1,24時間営業,,
514,すき家,氷上町店,35.1542441494926,135.047610058956,669-3466,兵庫県丹波市氷上町稲継68-6,24時間営業,,
515,すき家,301号湖西店,34.7171723959596,137.53462252945,431-0442,静岡県湖西市古見字高田984-7,24時間営業,,
517,すき家,市原松ヶ島店,35.508862440278,140.063255240712,290-0035,千葉県市原市松ヶ島2-18-1,9:00～24:00,,
518,すき家,栗東大宝店,35.04014546477,135.966792586666,520-3035,滋賀県栗東市霊仙寺3-8-32,24時間営業,,
519,すき家,北上常盤台店,39.298828813269,141.117616772428,024-0012,岩手県北上市常盤台2-5-133,24時間営業,,
520,すき家,袋井川井店,34.7476410747222,137.91590223931,437-0064,静岡県袋井市川井45,24時間営業,,
521,すき家,伊勢原桜台店,35.3966186894978,139.320229616776,259-1132,神奈川県伊勢原市桜台2-13-14,24時間営業,,
522,すき家,駒ヶ根店,35.7413850348292,137.930305839982,399-4116,長野県駒ヶ根市上穂北64,24時間営業,,
523,すき家,黒石泉町店,40.6455949056785,140.601034882108,036-0374,青森県黒石市大字泉町91,24時間営業,,
524,すき家,180号総社店,34.6796653474324,133.768587855622,719-1125,岡山県総社市井手字天原下956-1,24時間営業,,
525,すき家,136号大仁店,35.0062027284741,138.941862906062,410-2325,静岡県伊豆の国市神島47-2,24時間営業,,
526,すき家,野洲市三宅店,35.0672559449778,136.017170210056,520-2362,滋賀県野洲市市三宅字七ノ井2424,24時間営業,,
527,すき家,箕輪BP店,35.9015828707569,137.99224443056,399-4601,長野県上伊那郡箕輪町中箕輪11338-1,24時間営業,,
528,すき家,環八羽田店,35.5512323968068,139.74772005018,144-0043,東京都大田区羽田4-3-3,24時間営業,,
529,すき家,豊栄北陽店,37.9412485914613,139.184705088921,950-3309,新潟県新潟市北区北陽1-2480-5,24時間営業,,
530,すき家,169号天理店,34.5894905623725,135.836755526208,632-0033,奈良県天理市勾田町82-1,24時間営業,,
531,すき家,大泉中央店,36.2546297347034,139.41798365644,370-0516,群馬県邑楽郡大泉町中央1-7-20,24時間営業,,
532,すき家,下羽生店,36.1655887248028,139.546451809547,348-0026,埼玉県羽生市大字下羽生字岸町921-2,24時間営業,,
533,すき家,小千谷店,37.3192355813943,138.797513664272,947-0053,新潟県小千谷市千谷川4-10-3,24時間営業,,
534,すき家,157号大野店,35.9937361009937,136.499189739596,912-0015,福井県大野市中挾2字足リ原8-19,24時間営業,,
535,すき家,上尾平塚店,35.9887986816282,139.606406637626,362-0011,埼玉県上尾市大字平塚1696-1,24時間営業,,
536,すき家,416号福井開発店,36.0846031874723,136.236802068742,910-0842,福井県福井市開発4-309,24時間営業,,
537,すき家,鶴里駅南店,35.1026541727272,136.943507759701,457-0021,愛知県名古屋市南区鶴里町1-61,24時間営業,,
538,すき家,秦野室川橋店,35.3673387728411,139.241122534792,257-0031,神奈川県秦野市曽屋5788-5,24時間営業,,
539,すき家,403号加茂店,37.6619180078797,139.046996332218,959-1314,新潟県加茂市番田5-20,24時間営業,,
540,すき家,泉南中小路店,34.3773793046363,135.27693150834,590-0533,大阪府泉南市中小路2-383,10:00～24:00,,
541,すき家,389号大牟田店,33.0329614334748,130.442261040517,836-0047,福岡県大牟田市大正町3-4-3,24時間営業,,
542,すき家,厚木長谷店,35.4310893224912,139.329007578291,243-0036,神奈川県厚木市長谷篭堰642-3,24時間営業,,
543,すき家,431号境港店,35.5070912072516,133.254970466366,684-0054,鳥取県境港市財ノ木町字中灘236-4,24時間営業,,
544,すき家,長岡宮内店,37.4236086238051,138.847486096957,940-1155,新潟県長岡市宮内町字山伏3350-1,24時間営業,,
545,すき家,さいたま宿店,35.8751231955163,139.598110338791,338-0814,埼玉県さいたま市桜区宿135-1,24時間営業,,
546,すき家,秋田泉店,39.731699224549,140.102402541663,010-0917,秋田県秋田市泉中央1-3-11,24時間営業,,
547,すき家,新大阪西宮原店,34.7338166410955,135.494168998628,532-0004,大阪府大阪市淀川区西宮原1-8-41　新大阪南愛ビル1階,24時間営業,,
548,すき家,八幡店,35.1209593622699,136.096384769602,614-8071,京都府八幡市八幡五反田39-4,24時間営業,,
549,すき家,34号鳥栖店,33.3828929536984,130.50932019144,841-0081,佐賀県鳥栖市萱方町177-1,24時間営業,,
550,すき家,南草津店,35.0024400881793,135.952885755604,525-0059,滋賀県草津市野路6-8-22,24時間営業,,
551,すき家,大府長草店,35.0194571265487,136.953018300813,474-0053,愛知県大府市柊山町3-389,24時間営業,,
552,すき家,おもちゃのまち店,36.4621464475097,139.832601334015,321-0216,栃木県下都賀郡壬生町大字壬生丁210-3,24時間営業,,
553,すき家,山口大内店,34.1578302938738,131.492436750047,753-0214,山口県山口市大字大内御堀1443-4,24時間営業,,
554,すき家,161号大津真野店,35.1359897357552,135.923555930781,520-0232,滋賀県大津市真野5-36-10,月～木 0:00～24:00　金～日 9:00～24:00,,
555,すき家,一関山目店,38.9369234165247,141.121068428116,021-0062,岩手県一関市山目字寺前46-1,24時間営業,,
556,すき家,18号小諸店,36.3365948771029,138.417289377852,384-0043,長野県小諸市諸1-5-11,24時間営業,,
557,すき家,宗像赤間店,33.8092380604693,130.565808090588,811-4185,福岡県宗像市赤間駅前2-2-19,24時間営業,,
558,すき家,可児下恵土店,35.4174715035271,137.048686750589,509-0203,岐阜県可児市下恵土字広瀬5890-1-1,24時間営業,,
559,すき家,三木志染店,34.7789925700222,135.0129449392,673-0541,兵庫県三木市志染町広野1-263-1,24時間営業,,
560,すき家,292号中野店,36.7585232282724,138.378029043292,383-0012,長野県中野市大字一本木319-3,24時間営業,,
561,すき家,429号倉敷玉島店,34.5473574011737,133.680283226037,713-8102,岡山県倉敷市玉島1-9-9,24時間営業,,
562,すき家,沼津原町中店,35.1315229915872,138.801963753969,410-0311,静岡県沼津市原町中3-13-10,24時間営業,,
563,すき家,流山江戸川台店,35.8990206762264,139.902368692232,270-0103,千葉県流山市美原2-137-1,24時間営業,,
564,すき家,塩山熊野店,35.6919616709581,138.723202266438,404-0036,山梨県甲州市塩山熊野58-1,24時間営業,,
565,すき家,神戸鹿の子台店,34.8651462860572,135.212554672472,651-1513,兵庫県神戸市北区鹿の子台北町8-4-2,24時間営業,,
566,すき家,143号上田原店,36.3897920453179,138.215159270573,386-1102,長野県上田市大字上田原437-12,24時間営業,,
567,すき家,玉造駅前店,34.6747439036623,135.532316328412,540-0004,大阪府大阪市中央区玉造1-5-8　大倉ビル,24時間営業,,
568,すき家,161号大津下阪本店,35.0601076181297,135.878352623444,520-0105,滋賀県大津市下阪本3-6-28,24時間営業,,
569,すき家,西脇野村店,34.9765186442408,134.964063792191,677-0054,兵庫県西脇市野村町1795-192,月 9:00～24:00　火～金 0:00～24:00　,土 0:00～22:00　日 9:00～22:00,
570,すき家,郡山鳴神店,37.3918035341032,140.33328083424,963-0207,福島県郡山市鳴神3-238,24時間営業,,
571,すき家,静岡池田店,34.9770009850846,138.424697478604,422-8005,静岡県静岡市駿河区池田863,月～金 8:30～24:00 ,土日 9:00～24:00,
572,すき家,千葉犢橋店,35.6722497582292,140.099167790308,262-0013,千葉県千葉市花見川区犢橋町1510,24時間営業,,
574,すき家,北新宿一丁目店,35.7018345099561,139.693617886356,169-0074,東京都新宿区北新宿1-12-12　サンエスビル1F,24時間営業,,
575,すき家,112号寒河江店,38.3687132818354,140.289691970738,991-0013,山形県寒河江市高田129-1,24時間営業,,
576,すき家,岡山福田店,34.6199523055873,133.928511212613,702-8021,岡山県岡山市南区福田229-1,24時間営業,,
577,すき家,木曽川店,35.3520284303854,136.774162840769,493-0001,愛知県一宮市木曽川町黒田字中沼北ノ切5-2,24時間営業,,
578,すき家,208号柳川店,33.1768920916031,130.407131219367,832-0806,福岡県柳川市三橋町柳河827-4,24時間営業,,
579,すき家,十日町店,37.1382668447434,138.747651416086,948-0000,新潟県十日町市丑601-1,24時間営業,,
580,すき家,海老名上河内店,35.4216572495462,139.391115632368,243-0415,神奈川県海老名市上河内297-3,24時間営業,,
581,すき家,河原町三条店,35.0094011265008,135.768706286564,604-8005,京都府京都市中京区河原町三条上ル恵比須町432,24時間営業,,
582,すき家,藤枝田沼店,34.8435379558855,138.260960555679,426-0061,静岡県藤枝市田沼4-7-10,10:00～24:00,,
584,すき家,新津ウオロク前店,37.8053019189021,139.115232396246,956-0865,新潟県新潟市秋葉区善道555,24時間営業,,
585,すき家,水戸末広町店,36.3904094193203,140.454009141028,310-0053,茨城県水戸市末広町2-3-7,24時間営業,,
586,すき家,三沢緑町店,40.685999419849,141.377232170243,033-0032,青森県三沢市緑町3-8-15,24時間営業,,
587,すき家,三国本町店,34.7333201491478,135.485228652866,532-0005,大阪府大阪市淀川区三国本町2-13-14,24時間営業,,
588,すき家,天童東芳賀店,38.3411259475824,140.368791394132,994-0061,山形県天童市東芳賀3-2-15,24時間営業,,
589,すき家,寒川宮山店,35.3856298194569,139.381240333671,253-0106,神奈川県高座郡寒川町宮山3460-1,24時間営業,,
590,すき家,42号海南店,34.159058232799,135.198611399063,642-0001,和歌山県海南市船尾264-1,24時間営業,,
591,すき家,139号都留桂店,35.535847071795,138.871571299761,402-0034,山梨県都留市桂町876-1,24時間営業,,
592,すき家,365号四日市野田店,34.9844831653389,136.607494162272,510-0815,三重県四日市市野田2-2-34,月 0:00～24:00 火～木 10:00～24:00 金 9:00～24:00,土日 0:00～24:00,
593,すき家,135号伊東吉田店,34.9345168504615,139.120544423181,414-0051,静岡県伊東市吉田346-1,24時間営業,,
594,すき家,ジョイフル本田新田店,36.3039368782223,139.301938245694,370-0314,群馬県太田市新田市野井町592-13　新田ショッピングセンターニコ・モール,9:00～19:30,,
595,すき家,大和高田神楽店,34.5283926923529,135.743592465562,635-0025,奈良県大和高田市大字神楽280-2,10:00～22:00,,
596,すき家,19号中津川IC店,35.4754428316966,137.479709951779,509-9131,岐阜県中津川市千旦林204-2,24時間営業,,
597,すき家,津山小田中店,35.0638295831833,133.993998112658,708-0006,岡山県津山市小田中1301-1,24時間営業,,
598,すき家,18号安中原市店,36.3183608984074,138.872990427464,379-0133,群馬県安中市原市612-3,24時間営業,,
600,すき家,1国大津瀬田店,34.9832821579103,135.922258903518,520-2141,滋賀県大津市大江4-5-6,24時間営業,,
601,すき家,190号宇部西割店,33.9768207971856,131.207980375456,759-0204,山口県宇部市大字妻崎開作871-2,24時間営業,,
602,すき家,本厚木一番街店,35.4423462481855,139.365060176922,243-0018,神奈川県厚木市中町2-12-1,24時間営業,,
603,すき家,伊賀上野店,34.7748600224582,136.12991181085,518-0828,三重県伊賀市平野中川原484-1,24時間営業,,
604,すき家,伊勢上地店,34.5020589835649,136.658131337632,516-0051,三重県伊勢市上地町3112-3,24時間営業,,
605,すき家,松阪光町店,34.5505935714146,136.51826544073,515-0051,三重県松阪市光町868,24時間営業,,
606,すき家,21号大垣中野店,35.3787288376903,136.611120429605,503-0022,岐阜県大垣市中野町78-2,24時間営業,,
607,すき家,君津東坂田店,35.3365912289954,139.893174520513,299-1144,千葉県君津市東坂田2-3-13,24時間営業,,
608,すき家,421号八日市店,35.1054099729919,136.211062072866,527-0033,滋賀県東近江市東沖野1-4-3,24時間営業,,
609,すき家,北新横浜店,35.5168898343058,139.61335973449,223-0059,神奈川県横浜市港北区北新横浜1-4-8,24時間営業,,
610,すき家,四日市泊店,34.9416806761603,136.60045727315,510-0884,三重県四日市市泊町2-34,24時間営業,,
611,すき家,293号田沼店,36.370655182021,139.581573338982,327-0317,栃木県佐野市田沼町字稲荷久保1341-1,24時間営業,,
612,すき家,会津門田店,37.4803309830839,139.902389765173,965-0846,福島県会津若松市門田町飯寺字村西882-2,24時間営業,,
613,すき家,倉敷下庄店,34.638610973041,133.823354642155,701-0112,岡山県倉敷市下庄619-5,24時間営業,,
614,すき家,加西北条店,34.9285884863504,134.836455485862,675-2311,兵庫県加西市北条町横尾294-1,24時間営業,,
615,すき家,5号小樽朝里店,43.1754356268327,141.057956277596,047-0152,北海道小樽市新光2-1-4,24時間営業,,
616,すき家,175号小野黒川店,34.8544881192855,134.950090016253,675-1371,兵庫県小野市黒川町1375,24時間営業,,
617,すき家,472号射水店,36.7177438346995,137.081650806309,939-0331,富山県射水市下条新1482-1,24時間営業,,
618,すき家,福山多治米店,34.4638599163501,133.37659284759,720-0824,広島県福山市多治米町5-28-13,24時間営業,,
619,すき家,1国草津大路店,35.0189761127045,135.969673044449,525-0032,滋賀県草津市大路3-138,9:00～24:00,,
620,すき家,静岡下川原店,34.9355333721808,138.371043288429,421-0113,静岡県静岡市駿河区下川原3-34-7,10:00～24:00,,
621,すき家,日野南平店,35.6584920488585,139.398633269229,191-0041,東京都日野市南平4-40-1,24時間営業,,
622,すき家,広島温品店,34.4119802774093,132.507082170774,732-0033,広島県広島市東区温品5-9-3,9:00～22:00,,
623,すき家,24号高野口名古曽店,34.3028866366076,135.558585714026,649-7203,和歌山県橋本市高野口町名古曽字丹生下948-1,24時間営業,,
624,すき家,坂戸にっさい店,35.9688658442913,139.369619720407,350-0269,埼玉県坂戸市にっさい花みず木3-19-3,24時間営業,,
625,すき家,豊橋運動公園前店,34.757992454848,137.422191931522,440-0034,愛知県豊橋市豊岡町143-1,24時間営業,,
626,すき家,36号清田里塚店,42.9839750547842,141.458977344853,004-0801,北海道札幌市清田区里塚一条3-2-10,24時間営業,,
627,すき家,加古川東神吉店,34.7870155621283,134.81990032417,675-0055,兵庫県加古川市東神吉町西井ノ口284-1,24時間営業,,
628,すき家,263号佐賀大和IC店,33.3017798442648,130.279887980572,840-0201,佐賀県佐賀市大和町尼寺3386-1,24時間営業,,
629,すき家,守山森宮店,35.2085696394138,136.966784560632,463-0096,愛知県名古屋市守山区森宮町219,月～金 7:00～22:00,土日 10:00～22:00,
631,すき家,17号六日町IC東店,37.0811650802702,138.885375107609,949-6608,新潟県南魚沼市美佐島字野田道516-4,24時間営業,,
632,すき家,荏原町駅前店,35.6035036183306,139.708360078737,142-0053,東京都品川区中延5-3-10,24時間営業,,
633,すき家,岡山西大寺店,34.6575995157759,134.015229499429,704-8174,岡山県岡山市東区松新町3-1,24時間営業,,
634,すき家,359号婦中店,36.6640523416464,137.176282364007,939-2716,富山県富山市婦中町下轡田444-1,24時間営業,,
635,すき家,菰野ミルクロード店,35.0075615476394,136.528979342394,510-1232,三重県三重郡菰野町大字宿野297-3,24時間営業,,
636,すき家,鶴岡西新斎店,38.7353887832428,139.812554990095,997-0045,山形県鶴岡市西新斎町7-9,24時間営業,,
637,すき家,福井御幸店,36.0536368211461,136.239304675692,910-0854,福井県福井市御幸4-10-28,24時間営業,,
638,すき家,西永福店,35.6789353992991,139.636115938492,168-0064,東京都杉並区永福3-56-30,24時間営業,,
639,すき家,和歌山榎原店,34.2563421119046,135.125852406469,640-8434,和歌山県和歌山市榎原字西塩田215-1,24時間営業,,
640,すき家,各務原蘇原店,35.4124860080711,136.846669035321,504-0831,岐阜県各務原市蘇原瑞穂町2-62-1,月～木 9:30～23:00 金 9:30～24:00,土 0:00～24:00,日 9:00～23:00
641,すき家,岡谷若宮店,36.0627335282417,138.062523951223,394-0032,長野県岡谷市若宮2丁目5-2,月～木 10:00～24:00,金～日 10:00～翌3:00,
642,すき家,富士柚木店,35.157616277884,138.640998142728,416-0908,静岡県富士市柚木310-1,24時間営業,,
643,すき家,環七西新井店,35.7779089388805,139.776903855441,123-0845,東京都足立区西新井本町2-2-25,24時間営業,,
644,すき家,国分野口店,31.7380751334215,130.755752963934,899-4341,鹿児島県霧島市国分野口東6-16,24時間営業,,
645,すき家,豊田美里店,35.0786194888567,137.180192821052,471-0805,愛知県豊田市美里4-9-7,24時間営業,,
646,すき家,笠懸阿左美店,36.3790326771773,139.29863839516,379-2311,群馬県みどり市笠懸町阿左美630-2,24時間営業,,
647,すき家,熊本秋津店,32.7778285045388,130.779633658958,861-2102,熊本県熊本市東区沼山津3-1-11,24時間営業,,
648,すき家,富田林川面店,34.516859741521,135.615355313263,584-0014,大阪府富田林市川面町2-4-16,24時間営業,,
649,すき家,成田江弁須店,35.770184980406,140.29812036899,286-0047,千葉県成田市江弁須490-16,24時間営業,,
650,すき家,299号入間野田店,35.8454869670495,139.346304282374,358-0054,埼玉県入間市野田1571-2,24時間営業,,
651,すき家,38号釧路鳥取店,43.0118254906449,144.357933084565,084-0906,北海道釧路市鳥取大通3-4-12,24時間営業,,
652,すき家,1国亀山店,34.8696117499586,136.490966073723,519-0101,三重県亀山市井田川町51-1,24時間営業,,
653,すき家,11号徳島川内店,34.1101378885378,134.577188593619,771-0136,徳島県徳島市川内町平石古田36-2,24時間営業,,
655,すき家,10号姶良宮島店,31.7307039785864,130.628599141139,899-5431,鹿児島県姶良市西餠田522-2,24時間営業,,
656,すき家,春日部増田新田店,35.9470604114991,139.752009800661,344-0025,埼玉県春日部市大字増田新田字西93-1,24時間営業,,
657,すき家,栃木駅北店,36.3734838749598,139.730801093278,328-0043,栃木県栃木市境町10-4,24時間営業,,
658,すき家,155号稲沢一色店,35.2377746141359,136.746605390407,492-8365,愛知県稲沢市一色下方町285-3,10:00～24:00,,
659,すき家,千本中立売店,35.0249098391199,135.742263046303,602-8284,京都府京都市上京区千本通中立売下ル亀屋町50,24時間営業,,
660,すき家,1国清水渋川店,35.0175138494453,138.470998434533,424-0053,静岡県静岡市清水区渋川477-4,24時間営業,,
661,すき家,八王子平岡店,35.6637410268433,139.324556957279,192-0061,東京都八王子市平岡町25-2,24時間営業,,
662,すき家,27号小浜店,35.482376788593,135.776764671664,917-0241,福井県小浜市遠敷24-26-1,24時間営業,,
663,すき家,45号東松島矢本店,38.4312569784454,141.250069054581,981-0501,宮城県東松島市赤井字八反谷地80-7,24時間営業,,
664,すき家,有松桶狭間店,35.0518521687101,136.962969593792,458-0919,愛知県名古屋市緑区桶狭間神明3816,月～金 6:00～23:00,土日 10:00～23:00,
665,すき家,イオン千葉NT店,35.8019991672666,140.112424603693,270-1350,千葉県印西市中央北3-2,10:00～22:00,,
666,すき家,上尾平方店,35.9513891910586,139.565522588928,362-0055,埼玉県上尾市平方領領家三ッ塚4-1,24時間営業,,
667,すき家,西尾永吉店,34.8600253021566,137.049096829562,445-0871,愛知県西尾市永吉町3-74,10:00～22:00,,
668,すき家,197号大分庄境店,33.2439732068138,131.708687259674,870-0241,大分県大分市庄境4-15,24時間営業,,
669,すき家,118号常陸大宮泉店,36.5331544343781,140.422511572818,319-2144,茨城県常陸大宮市泉字中村田462-6,24時間営業,,
670,すき家,八代新地町店,32.5067439024724,130.58958331392,866-0016,熊本県八代市新地町10-2,24時間営業,,
671,すき家,枚方招提北店,34.8454316253086,135.683752281068,573-1138,大阪府枚方市招提北町1-2241-1,24時間営業,,
672,すき家,宮前平店,35.5834544675846,139.586501122211,216-0035,神奈川県川崎市宮前区馬絹1-5-5　ソアールシーノ1F,24時間営業,,
673,すき家,久喜栗原店,36.0738076818652,139.703958232778,346-0012,埼玉県久喜市栗原2-2-5,24時間営業,,
674,すき家,安城緑町店,34.9717069875255,137.050230481724,446-0055,愛知県安城市緑町1-17-8,10:00～23:00,,
675,すき家,大森北三丁目店,35.5843427271793,139.730843260493,143-0016,東京都大田区大森北3-1-13,24時間営業,,
676,すき家,足利南大町店,36.3192688923036,139.415712813053,326-0836,栃木県足利市南大町321-2,24時間営業,,
677,すき家,四日市芝田店,34.9682435559283,136.609926096972,510-0822,三重県四日市市芝田1-5-5,24時間営業,,
678,すき家,春日白水店,33.5170749610852,130.444031379416,816-0844,福岡県春日市大字上白水246-1,24時間営業,,
679,すき家,奈良七条店,34.6625394090437,135.788666989588,630-8051,奈良県奈良市七条町164-1,24時間営業,,
680,すき家,綱島樽町店,35.5314253551034,139.63676684346,222-0001,神奈川県横浜市港北区樽町2-1-34,24時間営業,,
681,すき家,8号高岡北島店,36.7412973813457,136.983648971819,933-0838,富山県高岡市北島婦計459-2,24時間営業,,
682,すき家,2国明石魚住店,34.6918220131012,134.924356310326,674-0071,兵庫県明石市魚住町金ヶ崎324-1,24時間営業,,
683,すき家,仙台水の森店,38.2965170085204,140.856087700935,981-0962,宮城県仙台市青葉区水の森3-31-1,24時間営業,,
684,すき家,大垣上面店,35.3601761098984,136.643499428184,503-0817,岐阜県大垣市上面4-1-1,24時間営業,,
685,すき家,第一京浜鮫洲店,35.6046079654415,139.741355620969,140-0011,東京都品川区東大井4-7-11,24時間営業,,
686,すき家,関雄飛ヶ丘店,35.4846461464153,136.898891931073,501-3254,岐阜県関市雄飛ヶ丘39-1,24時間営業,,
687,すき家,前橋下小出店,36.4069129067047,139.069032013301,371-0031,群馬県前橋市下小出町1-8-13,24時間営業,,
688,すき家,ビアレ横浜並木店,35.3619707711358,139.6407079301,236-0005,神奈川県横浜市金沢区並木2-13-7,24時間営業,,
689,すき家,京成津田沼駅北店,35.6851665150928,140.024399793837,275-0016,千葉県習志野市津田沼3-9-3,24時間営業,,
690,すき家,鹿屋寿店,31.3874739669767,130.879776863461,893-0014,鹿児島県鹿屋市寿8-20-7,24時間営業,,
691,すき家,行徳駅前店,35.6836430906086,139.914436496338,272-0133,千葉県市川市行徳駅前1-22-11,24時間営業,,
692,すき家,南アルプス桃園店,35.6196371271106,138.465466723673,400-0301,山梨県南アルプス市桃園1695,24時間営業,,
693,すき家,上池台三丁目店,35.5942230692375,139.699609010622,145-0064,東京都大田区上池台3-13-3,24時間営業,,
694,すき家,171号向日店,34.9397715413577,135.715941652612,617-0004,京都府向日市鶏冠井町清水7-1,24時間営業,,
695,すき家,函館漁火通店,41.7756592098208,140.770168799904,042-0934,北海道函館市広野町3-3,24時間営業,,
696,すき家,南陽警察署西店,38.0441068319814,140.159100818842,999-2221,山形県南陽市椚塚字山崎1684-1,24時間営業,,
697,すき家,北千住西口店,35.7509977821416,139.800334537604,120-0034,東京都足立区千住3-1-10,24時間営業,,
698,すき家,430号倉敷水島店,34.5232402970706,133.762003105345,712-8044,岡山県倉敷市東塚1-16-29,24時間営業,,
699,すき家,三島徳倉店,35.1460183196584,138.90950748843,411-0044,静岡県三島市徳倉910-2,10:00～22:00,,
700,すき家,桑名大仲新田店,35.0824049966106,136.612236203912,511-0947,三重県桑名市大仲新田字屋敷319-119,月～木 10:00～23:00,金～日 10:00～21:00,
701,すき家,イオンモール利府店,38.3269385569119,140.971991118892,981-0112,宮城県宮城郡利府町利府字新屋田前22,9:00～21:00,,
702,すき家,魚津本江店,36.8187818344257,137.410909087014,937-0805,富山県魚津市本江字雲雀作2555-1,24時間営業,,
703,すき家,岐阜正木店,35.4510364395469,136.741670980192,502-0857,岐阜県岐阜市正木南2-1-38,24時間営業,,
704,すき家,新座道場店,35.7691683136188,139.560363074767,352-0024,埼玉県新座市道場2-18-9　ラークアベニュータガイ1F,24時間営業,,
