storeid,brand,name,lat,lon,postalCode,address,business_hour
0000000452,松屋,お花茶屋店,35.744563,139.843748,1240003,東京都葛飾区お花茶屋1-19-16 飯田ビル,24時間営業
0000000453,松屋,姫路南店,34.8141,134.687508,6700955,兵庫県姫路市安田3-119,24時間営業
0000000454,松屋,大島店,35.686765,139.838623,1360072,東京都江東区大島6-9-16 佐々木ビル,24時間営業
0000000456,松屋,池尻大橋店,35.647502,139.688406,1530043,東京都目黒区東山3-1-15 SD池尻大橋ビル,24時間営業
0000000457,松屋,浦安富士見店,35.64314,139.89127,2790043,千葉県浦安市富士見3-16-9,24時間営業
0000000458,松屋,狛江店,35.628782,139.580866,2010014,東京都狛江市東和泉1丁目18-8,24時間営業
0000000461,松屋,元町東口店,34.68743,135.190939,6500012,兵庫県神戸市中央区北長狭通4丁目1－12 鯉川ビル,24時間営業
0000000462,松屋,笹塚2丁目店,35.672965,139.670969,1510073,東京都渋谷区笹塚2-41-17 滝沢ビル1Ｆ,24時間営業
0000000463,松屋,紀尾井町店,35.679861,139.7416,1020083,東京都千代田区麹町3-5-17 晴花ビル,24時間営業
0000000464,松屋,新所沢東口店,35.803826,139.46011,3590044,埼玉県所沢市松葉町10-15,24時間営業
0000000466,松屋,南柏店,35.841388,139.956662,2770855,千葉県柏市南柏1-2-4 エコロジースクエア南柏,24時間営業
0000000467,松屋,吉祥院店,34.968049,135.729234,6018381,京都府京都市南区吉祥院西ノ茶屋町63番,24時間営業
0000000468,松屋,香里園店,34.78107,135.631923,5720084,大阪府寝屋川市香里南之町30-14,24時間営業
0000000469,松屋,百万遍店,35.025399,135.781421,6068301,京都府京都市左京区吉田泉殿町1-87番地,24時間営業
0000000470,松屋,大阪茨木店,34.813831,135.565214,5670031,大阪府茨木市春日1-4-1,24時間営業
0000000471,松屋,祖師谷大蔵3丁目店,35.640411,139.611863,1570072,東京都世田谷区祖師谷3-32-14,24時間営業
0000000472,松屋,新橋3丁目店,35.662696,139.760036,1050004,東京都港区新橋3-16-1,24時間営業
0000000473,松屋,小牧店,35.276586,136.909199,4850059,愛知県小牧市小木東1-146,24時間営業
0000000474,松屋,静岡八幡店,34.966522,138.398403,4228076,静岡県静岡市駿河区八幡2丁目3-17,24時間営業
0000000475,松屋,豊橋つつじが丘店,34.746492,137.401414,4400858,愛知県豊橋市つつじが丘1-6-10,24時間営業
0000000476,松屋,神戸新開地店,34.673223,135.175713,6520811,兵庫県神戸市兵庫区新開地4-6-26,24時間営業
0000000477,松屋,豊田東新町店,35.076065,137.125563,4710045,愛知県豊田市東新町5-20-1,24時間営業
0000000478,松屋,越谷駅前店,35.884997,139.789718,3430816,埼玉県越谷市弥生町3-24,24時間営業
0000000479,松屋,千石店,35.725304,139.746693,1120011,東京都文京区千石4-46-14,月曜以外24時間営業※月曜は2時閉店（ラストオーダー1:40）、4時開店
0000000480,松屋,桑名店,35.060119,136.68903,5110068,三重県桑名市中央町3-64-1,24時間営業
0000000481,松屋,河原町店,35.00275,135.771791,6048033,京都府京都市中京区河原町通蛸薬師上る奈良屋町305番地,24時間営業
0000000482,松屋,小平店,35.733481,139.490116,1870041,東京都小平市美園町1-3-9,24時間営業
0000000483,松屋,菊名店,35.507046,139.634993,2220011,神奈川県横浜市港北区菊名4-2-6,24時間営業
0000000484,松屋,国領店,35.646254,139.560715,1820022,東京都調布市国領町4-8-1,24時間営業
0000000485,松屋,生田店,35.612092,139.545611,2140038,神奈川県川崎市多摩区生田7-8-9,24時間営業
0000000486,松屋,川崎西口店 ※3月14日15時より一時閉店、3月20日15時新規改装オープン予定,35.528172,139.696469,2120014,神奈川県川崎市幸区大宮町5-1,24時間営業
0000000487,松屋,東武霞ヶ関店,35.922064,139.446189,3501103,埼玉県川越市霞ヶ関東1-2-22,24時間営業
0000000488,松屋,代々木上原店,35.66659,139.683839,1510066,東京都渋谷区西原3-7-6 大又建設ビル,24時間営業
0000000489,松屋,西ノ宮店,34.734721,135.349957,6620911,兵庫県西宮市池田町9-7 太陽ビル1F103号,24時間営業
0000000490,松屋,博多駅前店,33.586544,130.416115,8120011,福岡県福岡市博多区博多駅前3丁目30-29 タイセイ第2ビル,24時間営業
0000000491,松屋,西新店,33.579448,130.36011,8140002,福岡県福岡市早良区西新5丁目1-2,24時間営業
0000000492,松屋,下板橋店,35.74218,139.717586,1700011,東京都豊島区池袋本町3-25-13,24時間営業
0000000494,松屋,東中野店,35.703496,139.68583,1640003,東京都中野区東中野3-1-19,24時間営業
0000000495,松屋,桜橋店,34.694736,135.497511,5300002,大阪府大阪市北区曽根崎新地2丁目2-13,24時間営業
0000000497,松屋,酒々井PA店,35.709553,140.287788,2850913,千葉県印旛郡酒々井町大字墨字花之作1419-1,24時間営業
0000000498,松屋,東大宮駅前店,35.945666,139.644496,3370051,埼玉県さいたま市見沼区東大宮5-38-5 あずまビル1F,24時間営業
0000000499,松屋,新宿1丁目店,35.687771,139.71761,1600022,東京都新宿区新宿1丁目26-6 新宿加藤ビルディング1F,4:30から翌2:30
0000000500,松屋,草加清門町店,35.851356,139.787005,3400055,埼玉県草加市清門1丁目423-1,24時間営業
0000000501,松屋,蓮田店,35.978311,139.65711,3490111,埼玉県蓮田市東5-2-9 NKB2ビル1F,5時から翌2時（ラストオーダー1:30）
0000000502,松屋,京都西院店,34.999982,135.734555,6150012,京都府京都市右京区西院高山寺町12-7,24時間営業
0000000503,松屋,南津守店,34.623669,135.483063,5570063,大阪府大阪市西成区南津守6-6-46,24時間営業
0000000505,松屋,鎌ヶ谷店,35.762809,140.009477,2730122,千葉県鎌ケ谷市東初富4-2-83,24時間営業
0000000506,松屋,大津通錦店,35.169098,136.909147,4600003,愛知県名古屋市中区錦3-7-10,24時間営業
0000000507,松屋,平針駅前店,35.119215,137.010536,4680011,愛知県名古屋市天白区平針3-7-11,24時間営業
0000000508,松屋,京王つつじヶ丘店,35.655247,139.578735,1820005,東京都調布市東つつじヶ丘1-2-5,24時間営業
0000000509,松屋,朝霞台店,35.812369,139.590991,3510033,埼玉県朝霞市浜崎1-3-10 AX-1ビル1F,24時間営業
0000000511,松屋,成田店,35.771052,140.319994,2860044,千葉県成田市不動ヶ岡2148-6,24時間営業
0000000512,松屋,野並店,35.096333,136.956454,4580801,愛知県名古屋市緑区鳴海町字杜若7-1,24時間営業
0000000513,松屋,中板橋店,35.752558,139.700095,1730016,東京都板橋区中板橋21-2 中板堂ビル,24時間営業
0000000514,松屋,小田原店,35.251142,139.161592,2500011,神奈川県小田原市栄町2-8-33 岩下第1ビル,24時間営業
0000000516,松屋,久米川店,35.746626,139.476414,1890013,東京都東村山市栄町1-5-2,24時間営業
0000000517,松屋,亀戸南店,35.693634,139.829708,1360071,東京都江東区亀戸6-59-10 サンシャレード亀戸1F,月曜以外24時間営業※月曜は1時閉店（ラストオーダー0:45）、6時開店
0000000518,松屋,ふじみ野駅前店,35.857453,139.525376,3540035,埼玉県富士見市ふじみ野西1-20-2 第7松本ビル1F,24時間営業
0000000519,松屋,刈谷日高店,35.002734,136.996451,4480046,愛知県刈谷市日高町4丁目611,24時間営業
0000000520,松屋,静岡池田店,34.983279,138.426792,4228005,静岡県静岡市駿河区池田404-1,24時間営業
0000000521,松屋,板橋区役所前店,35.748046,139.713014,1730004,東京都板橋区板橋2-61-11 ホシカメビル1Ｆ,24時間営業
0000000522,松屋,千葉幸町店,35.622248,140.093931,2610001,千葉県千葉市美浜区幸町2-21-30,24時間営業
0000000523,松屋,名駅西店,35.171393,136.881877,4530013,愛知県名古屋市中村区亀島2-12-1,24時間営業
0000000526,松屋,半田店,34.879486,136.913488,4750925,愛知県半田市宮本町6-216-7,24時間営業
0000000528,松屋,鶴ヶ島店,35.933034,139.426212,3500809,埼玉県川越市鯨井新田1-18 細田ビル,24時間営業
0000000529,松屋,下総中山店,35.711983,139.947039,2730035,千葉県船橋市本中山2-15-10,24時間営業
0000000530,松屋,本川越店,35.910606,139.484878,3500043,埼玉県川越市新富町2-33-1,24時間営業
0000000531,松屋,江戸川店,35.672953,139.881773,1340013,東京都江戸川区江戸川6-8-49,24時間営業
0000000532,松屋,北綾瀬店,35.773139,139.833061,1210055,東京都足立区加平1-22-11,24時間営業
0000000533,松屋,小平小川店,35.73052,139.468871,1870031,東京都小平市小川東町5-2-5,24時間営業
0000000535,松屋,東久留米下里店,35.750483,139.504277,2030043,東京都東久留米市下里3-24-12,24時間営業
0000000536,松屋,蕨北町店,35.828121,139.676096,3350001,埼玉県蕨市北町5-4-5,24時間営業
0000000538,松屋,横浜南幸店,35.460633,139.620565,2200005,神奈川県横浜市西区南幸2-14-7 第6NYビル1・2F,24時間営業
0000000539,松屋,豊橋藤沢町店,34.742263,137.375254,4418061,愛知県豊橋市藤沢町138番,24時間営業
0000000540,松屋,岡山駅前店,34.662045,133.924359,7000901,岡山県岡山市北区本町3-3,24時間営業
0000000541,松屋,岡山駅西口店,34.664221,133.919542,7000024,岡山県岡山市北区駅元町22-13 西口駅前ビル,24時間営業
0000000542,松屋,蓮田関山店,35.986358,139.652491,3490121,埼玉県蓮田市関山2-7-7,24時間営業
0000000544,松屋,沼袋店,35.716011,139.666501,1650025,東京都中野区沼袋3-4-18,24時間営業
0000000546,松屋,東大井町店,35.601955,139.738644,1400011,東京都品川区東大井5-21-5,24時間営業
0000000547,松屋,二俣川店,35.46216,139.534848,2410821,神奈川県横浜市旭区二俣川1-45-18 東新ビル,24時間営業
0000000548,松屋,谷町九丁目店,34.662818,135.518744,5430072,大阪府大阪市天王寺区生玉前町1-21,24時間営業
0000000549,松屋,本蓮沼店,35.76514,139.705489,1740055,東京都板橋区泉町6番11号,24時間営業
0000000551,松屋,三田店,35.643536,139.748063,1080014,東京都港区芝5-29-2 三善ビル1F,平日24時間営業※日・月・祝翌日は2時閉店、4時開店
0000000552,松屋,伊勢原店,35.391703,139.316248,2591132,神奈川県伊勢原市桜台1-2-30 三協ビル,月曜以外24時間営業※月曜は2時閉店（ラストオーダー1:45）、6時開店
0000000553,松屋,天神店,33.58916,130.40006,8100001,福岡県福岡市中央区天神3-3-1 木下ビル,24時間営業
0000000554,松屋,沼津店,35.117841,138.867337,4100041,静岡県沼津市筒井町9-7,24時間営業
0000000555,松屋,水戸東原店,36.382055,140.446883,3100035,茨城県水戸市東原2-9-6,24時間営業
0000000556,松屋,川越西口店,35.90348,139.486069,3501123,埼玉県川越市脇田本町1-7 川越駅西口ビル,24時間営業
0000000557,松屋,富士ラウンドワン店,35.15002,138.69564,4170024,静岡県富士市八代町4-23,24時間営業
0000000558,松屋,湘南台店,35.392803,139.467479,2520804,神奈川県藤沢市湘南台2-5-9,24時間営業
0000000559,松屋,つくば西大通り店,36.091707,140.100861,3050821,茨城県つくば市春日4-1-5,24時間営業
0000000560,松屋,武庫川店,34.727581,135.388002,6600064,兵庫県尼崎市稲葉荘1-14-5,24時間営業
0000000561,松屋,船橋南口店,35.697319,139.988777,2730005,千葉県船橋市本町1-3-1 フェイスビル1F-0108,24時間営業
0000000562,松屋,稲城矢野口店,35.635656,139.525912,2060812,東京都稲城市矢野口517-2,24時間営業
0000000564,松屋,新杉田店,35.382298,139.623311,2350032,神奈川県横浜市磯子区新杉田町3-1 ステイト新杉田,24時間営業
0000000565,松屋,立川柴崎町店,35.684598,139.410901,1900023,東京都立川市柴崎町6-10-8,24時間営業
0000000566,松屋,水戸バイパス店,36.341787,140.476361,3100836,茨城県水戸市元吉田町1435-7,24時間営業
0000000569,松屋,東大和清水店,35.743818,139.446108,2070004,東京都東大和市清水5-1095-7,24時間営業
0000000570,松屋,朝霞店,35.793364,139.602485,3510011,埼玉県朝霞市本町2-4-18 バモスビル1F,24時間営業
0000000571,松屋,青梅新町店,35.778936,139.322997,1980024,東京都青梅市新町9-2020,24時間営業
0000000573,松屋,反町店,35.471609,139.628197,2210841,神奈川県横浜市神奈川区松本町1-1-9 MKビル,5時から翌2時（ラストオーダー1:45）
0000000574,松屋,淵野辺北口店,35.566713,139.39882,2520206,神奈川県相模原市中央区淵野辺3-19-9,24時間営業
0000000575,松屋,青砥店,35.742383,139.858971,1250062,東京都葛飾区青戸3-37-19,24時間営業
0000000576,松屋,与野店,35.875157,139.621529,3380014,埼玉県さいたま市中央区上峰4-14-12,24時間営業
0000000577,松屋,高田馬場2丁目店,35.708531,139.712867,1690075,東京都新宿区高田馬場2-1-2,24時間営業
0000000578,松屋,つくば大角豆店,36.050712,140.149944,3050043,茨城県つくば市大角豆2012-930番地,24時間営業
0000000579,松屋,東淀川菅原店,34.735112,135.53013,5330022,大阪府大阪市東淀川区菅原2-7-9,24時間営業
0000000580,松屋,東神奈川店,35.476822,139.635419,2210822,神奈川県横浜市神奈川区西神奈川1-20-4 加賀ビル,24時間営業
0000000582,松屋,布施南店,34.649427,135.567058,5770837,大阪府東大阪市寿町3-10-19,24時間営業
0000000584,松屋,茅ヶ崎店,35.327468,139.407666,2530044,神奈川県茅ヶ崎市新栄町8-8 コジマビル1F,24時間営業
0000000585,松屋,上前津店,35.155188,136.909593,4600011,愛知県名古屋市中区大須4-11-9,24時間営業
0000000588,松屋,今出川店,35.025585,135.761998,6020033,京都府京都市上京区今出川通室町東入ル今出川町332番地,24時間営業
0000000590,松屋,穴川オーツーパーク店,35.647941,140.121767,2630051,千葉県千葉市稲毛区園生町380-1,24時間営業
0000000591,松屋,天神橋六丁目店,34.708729,135.513254,5310074,大阪府大阪市北区本庄東1-6-22,24時間営業
0000000592,松屋,土浦真鍋店,36.088329,140.202964,3000051,茨城県土浦市真鍋1-12-9,24時間営業
0000000593,松屋,越谷蒲生店,35.854319,139.809864,3430833,埼玉県越谷市蒲生南町15-4,24時間営業
0000000594,松屋,王子1丁目店,35.751634,139.743443,1140002,東京都北区王子1-6-11 都築ビル102号,24時間営業
0000000595,松屋,足立保塚店,35.783588,139.813649,1210072,東京都足立区保塚町12-21,24時間営業
0000000596,松屋,高坂店,35.999924,139.400447,3550063,埼玉県東松山市元宿1-11-2 松田ビル,24時間営業
0000000597,松屋,石橋駅前店,34.804393,135.447336,5630032,大阪府池田市石橋1-10-27,24時間営業
0000000598,松屋,和光白子店,35.765168,139.622979,3510101,埼玉県和光市白子1-7-12,24時間営業
0000000600,松屋,仙台中央店,38.257009,140.882854,9800021,宮城県仙台市青葉区中央3-6-3 1F,24時間営業
0000000602,松屋,仙台南町通り店,38.255053,140.875975,9800811,宮城県仙台市青葉区一番町2-7-7,24時間営業
0000000603,松屋,東比恵店,33.586591,130.431689,8120007,福岡県福岡市博多区東比恵1-4-5,24時間営業
0000000604,松屋,野火止店,35.799638,139.558531,3520011,埼玉県新座市野火止4-7-29,24時間営業
0000000605,松屋,四谷三丁目店,35.684091,139.72377,1600017,東京都新宿区左門町2-5 四谷三国ビル,月から土：5時から翌3時（ラストオーダー2:55）、日・祝日：5時から翌1時（ラストオーダー0:55）
0000000606,松屋,糀谷店,35.551492,139.733409,1440034,東京都大田区西糀谷4-14-12,5時から24時（ラストオーダー23:45）
0000000607,松屋,浦和太田窪店,35.845282,139.690026,3360015,埼玉県さいたま市南区大字太田窪2840-2,24時間営業
0000000608,松屋,浦和町谷店,35.856209,139.624556,3380836,埼玉県さいたま市桜区町谷2-1-1,24時間営業
0000000609,松屋,仙台鹿島店,38.3103,140.913457,9813117,宮城県仙台市泉区市名坂字鹿島11,24時間営業
0000000611,松屋,新潟駅前店,37.911379,139.064873,9500087,新潟県新潟市中央区東大通1-6-1,24時間営業
0000000612,松屋,大津店,34.984182,135.891012,5200835,滋賀県大津市別保3-2-55,24時間営業
0000000613,松屋,清水南店,34.981921,138.505139,4240906,静岡県静岡市清水区駒越北町4番1号,24時間営業
0000000615,松屋,沼津南店,35.081964,138.871813,4100813,静岡県沼津市上香貫字三園町1372番地,9時から26時（ラストオーダー25時）
0000000616,松屋,東住吉湯里店,34.606521,135.541097,5460013,大阪府大阪市東住吉区湯里5-20-6,24時間営業
0000000618,松屋,エイトタウン本宮店,37.482857,140.38301,9691104,福島県本宮市荒井字久保田132-8-5,24時間営業
0000000619,松屋,本内店,37.776525,140.488605,9600103,福島県福島市本内字松川畑2-2,24時間営業
0000000621,松屋,大垣店,35.346329,136.625689,5030852,岐阜県大垣市禾森町5-190,24時間営業
0000000622,松屋,花園町店,34.642461,135.499381,5570031,大阪府大阪市西成区鶴見橋1-3-5 ビュアファースト花園1F,24時間営業
0000000623,松屋,仙台定禅寺通り店,38.262928,140.87164,9800803,宮城県仙台市青葉区国分町3-3-5 リスズビル1F,24時間営業
0000000624,松屋,前橋上小出町店,36.414095,139.064596,3710037,群馬県前橋市上小出町2-41-7,24時間営業
0000000625,松屋,日立桜川町店,36.556896,140.636088,3160002,茨城県日立市桜川町2-4-12,24時間営業
0000000626,松屋,四日市堀木店,34.968889,136.6175,5100076,三重県四日市市堀木1-3-20,24時間営業
0000000627,松屋,多治見店,35.337722,137.122034,5070038,岐阜県多治見市白山町4-50,24時間営業
0000000628,松屋,綾瀬店,35.759249,139.827593,1200005,東京都足立区綾瀬3-2-8 シティプレイスアヤセ1F,24時間営業
0000000629,松屋,住之江公園店 ※3月12日8時より一時閉店、3月12日20時新規改装オープン予定,34.605171,135.475538,5590024,大阪府大阪市住之江区新北島1-1-7 ビックドックプラザ1F,24時間営業
0000000631,松屋,古淵店,35.552896,139.423152,2520344,神奈川県相模原市南区古淵1-7-1,24時間営業
0000000632,松屋,亀田インター店,37.879761,139.078024,9500923,新潟県新潟市中央区姥ケ山63-1,24時間営業
0000000634,松屋,五個荘店,35.158393,136.200443,5291413,滋賀県東近江市五個荘簗瀬町上川原5-2,24時間営業
0000000635,松屋,岡山商科大前店,34.680191,133.907578,7000086,岡山県岡山市北区津島西坂2-5-5,24時間営業
0000000636,松屋,小倉片野店,33.859228,130.883273,8020064,福岡県北九州市小倉北区片野4-20-12,24時間営業
0000000638,松屋,一宮店,35.300366,136.824801,4910023,愛知県一宮市赤見1-2-4,24時間営業
0000000639,松屋,城清水店,37.372973,140.377817,9630115,福島県郡山市南1-2,24時間営業
0000000641,松屋,石和店,35.641232,138.624585,4060035,山梨県笛吹市石和町広瀬1374,24時間営業
0000000642,松屋,広島矢野店,34.351057,132.536282,7360085,広島県広島市安芸区矢野西1-2-5,24時間営業
0000000643,松屋,伊勢崎上泉町店,36.308247,139.196133,3720045,群馬県伊勢崎市上泉町175番4,24時間営業
0000000645,松屋,大泉学園南口店,35.745876,139.589712,1780063,東京都練馬区東大泉5-41-14 エクラン大泉1F,24時間営業
0000000647,松屋,伊勢崎宮子町店,36.329823,139.163832,3720801,群馬県伊勢崎市宮子町3426-1,24時間営業
0000000649,松屋,福井御幸店,36.053689,136.244464,9100854,福井県福井市御幸4-20-8,24時間営業
0000000651,松屋,保土ヶ谷店,35.442879,139.602828,2400023,神奈川県横浜市保土ヶ谷区岩井町4,24時間営業
0000000652,松屋,柏崎店,37.37635,138.584258,9450000,新潟県柏崎市東柳田23-3,24時間営業
0000000653,松屋,袖ヶ浦店,35.424704,139.967153,2990261,千葉県袖ケ浦市福王台3-12-4,24時間営業
0000000655,松屋,立川北口店,35.695518,139.414689,1900012,東京都立川市曙町2丁目3番地3,24時間営業
0000000656,松屋,小山店,36.295196,139.821897,3230822,栃木県小山市駅南町6-28-22,24時間営業
0000000657,松屋,館林店,36.230688,139.548052,3740016,群馬県館林市松原3丁目16番5,24時間営業
0000000658,松屋,川越インター店,35.897403,139.470036,3501117,埼玉県川越市広栄町6-6,24時間営業
0000000659,松屋,上尾緑丘店,35.983476,139.582088,3620015,埼玉県上尾市緑丘3-3-7,24時間営業
0000000660,松屋,西船橋南店,35.704051,139.958078,2730033,千葉県船橋市本郷町666-3 リバーサイド本郷,24時間営業
0000000661,松屋,豊山店,35.246509,136.911312,4800202,愛知県西春日井郡豊山町大字豊場字栄81,24時間営業
0000000662,松屋,新潟米山店,37.90357,139.058581,9500916,新潟県新潟市中央区米山5-14-5,24時間営業
0000000665,松屋,西新宿8丁目店,35.691639,139.695391,1600023,東京都新宿区西新宿8-12-1 ダイヤモンドビル1F,平日24時間営業※日・月・祝・祝翌日は3時閉店、5時開店
0000000666,松屋,取手店,35.892465,140.066998,3020004,茨城県取手市取手3-1-2 取手プラザ1Ｆ,24時間営業
0000000667,松屋,五反野店,35.761803,139.81154,1200015,東京都足立区足立4-29-8 重沢ビル1Ｆ,24時間営業
0000000668,松屋,本駅前店,36.228514,137.968411,3900811,長野県松本市中央1-2-23 山平ビル,24時間営業
0000000670,松屋,高崎駅前店,36.319448,139.013251,3700849,群馬県高崎市八島町17-10,24時間営業
0000000672,松屋,奈良駅前店,34.675919,135.822614,6308122,奈良県奈良市三条本町3番8号,24時間営業
0000000673,松屋,入間店,35.808293,139.38075,3580014,埼玉県入間市宮寺3186-9,24時間営業
0000000674,松屋,新松戸西口店,35.821593,139.923896,2700034,千葉県松戸市新松戸2-21-103,24時間営業
0000000675,松屋,水道橋店,35.698201,139.755324,1010061,東京都千代田区神田三崎町3-7-13 三大ビル,24時間営業
0000000676,松屋,盛岡駅前通店,39.69936,141.140915,0200034,岩手県盛岡市盛岡駅前通9-9,24時間営業
0000000677,松屋,富山田中町店,36.693024,137.244041,9300985,富山県富山市田中町4-18-43,24時間営業
0000000678,松屋,柏中央町店,35.856815,139.974185,2770021,千葉県柏市中央町2番8号 柏大黒ビル,24時間営業
0000000680,松屋,木更津店,35.373715,139.947717,2920044,千葉県木更津市太田4丁目15-5,24時間営業
0000000682,松屋,神戸玉津店,34.664645,134.982699,6512133,兵庫県神戸市西区枝吉5丁目147番,24時間営業
0000000683,松屋,白河店,37.122453,140.189054,9618041,福島県西白河郡西郷村字豊作東1,24時間営業
0000000685,松屋,千林大宮店,34.720623,135.552216,5350013,大阪府大阪市旭区森小路2-6-1,24時間営業
0000000686,松屋,大宮吉野町店,35.943456,139.624683,3310811,埼玉県さいたま市北区吉野町1-2-3,24時間営業
0000000688,松屋,福山東店,34.493682,133.402151,7210974,広島県福山市東深津町3-23-8,24時間営業
0000000691,松屋,大曽根北店,35.195803,136.9416,4620813,愛知県名古屋市北区山田町4-72,24時間営業
0000000692,松屋,周南店,34.06208,131.802934,7450056,山口県周南市新宿通5-6-23,24時間営業
0000000693,松屋,茂原店,35.426799,140.290652,2970028,千葉県茂原市道表2-12,24時間営業
0000000694,松屋,神戸伊川谷店,34.660366,135.018384,6512113,兵庫県神戸市西区伊川谷町有瀬1304,24時間営業
0000000695,松屋,牛久店,35.979451,140.142465,3001236,茨城県牛久市田宮町41-1,24時間営業
0000000696,松屋,小金井関野町店,35.709639,139.525204,1840001,東京都小金井市関野町1丁目3-5,24時間営業
0000000697,松屋,御幸本町店,36.580278,139.930485,3210983,栃木県宇都宮市御幸本町4732-7,24時間営業
0000000698,松屋,盛岡大通店,39.700004,141.152231,0200022,岩手県盛岡市大通1-7-5,24時間営業
0000000699,松屋,仙台八乙女店,38.31217,140.883323,9813121,宮城県仙台市泉区上谷刈1-1-5,24時間営業
0000000700,松屋,高崎問屋町店,36.34707,139.013428,3700006,群馬県高崎市問屋町1-10-4,24時間営業
0000000701,松屋,大和田店,34.739539,135.606481,5710079,大阪府門真市野里町1-23,24時間営業
0000000702,松屋,二又瀬店,33.604414,130.444032,8120066,福岡県福岡市東区二又瀬15-10,24時間営業
0000000703,松屋,聖蹟桜ヶ丘店,35.646793,139.452051,2060011,東京都多摩市関戸2-39-10,24時間営業
0000000704,松屋,広島紙屋町店,34.391524,132.458499,7300051,広島県広島市中区大手町1-4-5 アロハビル1F,24時間営業
0000000705,松屋,大宮奈良町店,35.938047,139.606217,3310822,埼玉県さいたま市北区奈良町51-4,24時間営業
0000000706,松屋,琴似店,43.076887,141.31068,0630811,北海道札幌市西区琴似一条2-6-8,24時間営業
0000000707,松屋,郡山芳賀店,37.386795,140.397609,9638813,福島県郡山市芳賀3-1-23,24時間営業
0000000709,松屋,彦根店,35.248928,136.266489,5220027,滋賀県彦根市東沼波町125-1,24時間営業
0000000710,松屋,岩出店,34.259697,135.3309,6496222,和歌山県岩出市岡田4-1,24時間営業
0000000711,松屋,すすきの店,43.053036,141.358113,0640804,北海道札幌市中央区南4条西3-1-1 第3グリーンビル,24時間営業
0000000713,松屋,大国町店,34.655521,135.500932,5560012,大阪府大阪市浪速区敷津東1-9-16,24時間営業
0000000714,松屋,入間東藤沢店,35.814816,139.42151,3580012,埼玉県入間市東藤沢4-2-17,24時間営業
0000000715,松屋,上野浅草口店 ※3月5日15時より一時閉店、3月15日15時新規改装オープン予定,35.709309,139.780601,1100005,東京都台東区上野7-2-1,24時間営業
0000000716,松屋,山口店,34.163807,131.451053,7530066,山口県山口市泉町9-37,24時間営業
0000000717,松屋,山形深町店,38.233086,140.319712,9902462,山形県山形市深町1-2-28,24時間営業
0000000718,松屋,仙台大和町店,38.245423,140.923045,9840042,宮城県仙台市若林区大和町3-2-11,24時間営業
0000000719,松屋,金沢増泉店,36.556421,136.639562,9218027,石川県金沢市神田2-2-25,24時間営業
0000000720,松屋,高井戸店,35.67958,139.618433,1680071,東京都杉並区高井戸西1-29-3,24時間営業
0000000721,松屋,ひたちなか店,36.399834,140.511537,3120033,茨城県ひたちなか市市毛字原坪894-36,24時間営業
0000000723,松屋,浅草国際通店,35.71112,139.796106,1110032,東京都台東区浅草2-11-7 和田ビル,24時間営業
0000000725,松屋,三島店,35.106334,138.917766,4110835,静岡県三島市玉川243-1,24時間営業
0000000726,松屋,中井店,35.7113,139.690112,1610034,東京都新宿区上落合2-20-3,24時間営業
0000000727,松屋,所沢若狭店,35.799994,139.416796,3591151,埼玉県所沢市若狭4-2453-1,24時間営業
0000000728,松屋,山梨竜王店,35.635992,138.522856,4000117,山梨県甲斐市西八幡2234-1,24時間営業
0000000729,松屋,長野若里店,36.625842,138.203769,3800915,長野県長野市大字稲葉上千田沖312-2,24時間営業
0000000730,松屋,大宮大成町店,35.915724,139.617901,3300852,埼玉県さいたま市大宮区大成町3-517,24時間営業
0000000731,松屋,太田飯塚町店,36.279438,139.380471,3730817,群馬県太田市飯塚町1443,24時間営業
0000000732,松屋,富山掛尾店,36.664849,137.213457,9398212,富山県富山市掛尾町259,24時間営業
0000000734,松屋,花小金井駅前店,35.723625,139.516099,1870002,東京都小平市花小金井1-8-6 大沢ビル(ビックアロービル),24時間営業
0000000735,松屋,浦和所沢バイパス店,35.839038,139.572951,3540013,埼玉県富士見市水谷東1-1-2,24時間営業
0000000736,松屋,金沢工大前店,36.52572,136.632953,9218812,石川県野々市市扇が丘8-8,24時間営業
0000000737,松屋,青物横丁店,35.607837,139.748362,1400002,東京都品川区東品川3-23-18 アツミビル,24時間営業
0000000738,松屋,静岡御幸町店,34.970136,138.390556,4200857,静岡県静岡市葵区御幸町9-2-1,24時間営業
0000000739,松屋,長瀬店,34.647321,135.580576,5770807,大阪府東大阪市菱屋西1-17-14,24時間営業
0000000740,松屋,佐野店,36.304997,139.594606,3270831,栃木県佐野市浅沼町558-3,24時間営業
0000000741,松屋,芝大門店,35.653536,139.75633,1050012,東京都港区芝大門2-1-1 第2境野ビル,平日24時間営業※日・月・祝翌日は2時閉店、4時開店
0000000742,松屋,北44条店,43.110398,141.347704,0070840,北海道札幌市東区北44条東1-1-30,24時間営業
0000000743,松屋,後楽園店,35.701477,139.758249,1130033,東京都文京区本郷1-20-5 杉浦ビル,平日24時間営業※土・日・祝は5時から翌1時（ラストオーダー0:45）
0000000744,松屋,与野駅前店,35.882051,139.642141,3300071,埼玉県さいたま市浦和区上木崎1-4-2,24時間営業
0000000745,松屋,宇都宮オリオン通店,36.556822,139.887979,3200803,栃木県宇都宮市曲師町5-8 多喜屋ビル,24時間営業
0000000746,松屋,江戸川橋店,35.706665,139.734611,1120014,東京都文京区関口1-47-12 江戸川橋ビル1F,24時間営業
